mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.25085123380025226,0.041460449226057745,0.013691107432047525,0.0005035419330617496,10,1,5,100,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",-0.507735337820121,-0.019802883737908505,-0.19504671249779704,-0.24086164468527552,0.2018147268250099,28
0.4551100730895996,0.011439081805702531,0.02566639582316081,0.0006024947199199852,10,1,5,200,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200}",-0.5601783060921253,-0.07419237087059694,-0.06372289793759944,-0.23269785830010722,0.2316030875303971,26
0.11143994331359863,0.005796281069098462,0.010025262832641602,0.0013500768332885046,10,1,10,50,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 50}",-0.717507210908138,-0.12858185800328537,-0.10312004230565863,-0.31640303707236067,0.2838138999603039,78
0.22214261690775552,0.007508468634423559,0.012808402379353842,0.00027849224627951276,10,1,10,100,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 100}",-0.5601783060921253,-0.1829713451359738,-0.08998766084963905,-0.27771243735924606,0.2033088236077164,51
0.442957083384196,0.007355904444492158,0.023049275080362957,0.0017413504722781443,10,1,10,200,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 200}",-0.507735337820121,-0.07419237087059694,-0.14251718667371804,-0.24148163178814533,0.1903248925661134,29
0.11008278528849284,0.0037077687096729824,0.008860508600870768,0.0007880214669129752,10,2,2,50,"{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 50}",-0.6650642426361337,-0.07419237087059694,-0.16878194958575743,-0.30267952103082935,0.2591380738011988,71
0.2263029416402181,0.00893188003767128,0.013738870620727539,0.0007089637200494226,10,2,2,100,"{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",-0.4552923695481168,-0.019802883737908505,-0.08998766084963905,-0.1883609713785548,0.190911417907405,4
0.43964139620463055,0.006294825623747668,0.024599711100260418,0.0013124399210497151,10,2,2,200,"{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200}",-0.4552923695481168,-0.07419237087059694,-0.08998766084963905,-0.20649080042278425,0.17604741481733688,9
0.11536614100138347,0.0018435814468860604,0.00842897097269694,0.0007142364426964488,10,2,5,50,"{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 50}",-0.5601783060921253,-0.12858185800328537,-0.14251718667371804,-0.27709245025637624,0.20025275641379175,50
0.22584772109985352,0.007731314598203398,0.013434569040934244,0.00019136328619684612,10,2,5,100,"{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}",-0.4552923695481168,-0.07419237087059694,-0.19504671249779704,-0.2415104843055036,0.15901459852468552,32
0.4430982271830241,0.014008554049943882,0.02265453338623047,0.0013108383716710116,10,2,5,200,"{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200}",-0.507735337820121,-0.07419237087059694,-0.14251718667371804,-0.24148163178814533,0.1903248925661134,29
0.11170029640197754,0.006615541596474219,0.00849588712056478,0.00038886668770235006,10,2,10,50,"{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 50}",-0.507735337820121,-0.12858185800328537,-0.20817909395381662,-0.28149876325907436,0.16324045810721102,58
0.21538527806599936,0.0009832769216823777,0.012873490651448568,0.00035120221169266953,10,2,10,100,"{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 100}",-0.507735337820121,-0.07419237087059694,-0.14251718667371804,-0.24148163178814533,0.1903248925661134,29
0.4298562208811442,0.012546623512693604,0.02464882532755534,0.0001733531343650195,10,2,10,200,"{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 200}",-0.507735337820121,-0.1829713451359738,-0.14251718667371804,-0.2777412898766043,0.16346677807494675,54
0.11274019877115886,0.007888959233422461,0.00855867067972819,0.00037995945133181337,10,4,2,50,"{'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 50}",-0.507735337820121,-0.1829713451359738,-0.24757623832187603,-0.3127609737593236,0.14036785015706585,73
0.21590511004130045,0.005525804505236257,0.012926499048868815,0.0003291888835641148,10,4,2,100,"{'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 100}",-0.5601783060921253,-0.1829713451359738,-0.08998766084963905,-0.27771243735924606,0.2033088236077164,51
0.43100444475809735,0.0049224592109229515,0.02578314145406087,0.0016226218775653668,10,4,2,200,"{'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 200}",-0.507735337820121,-0.07419237087059694,-0.19504671249779704,-0.258991473729505,0.18267744873516661,40
0.11015502611796062,0.003096404191105461,0.008810758590698242,0.00047679952631910676,10,4,5,50,"{'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 50}",-0.6650642426361337,-0.23736083226866223,-0.19504671249779704,-0.36582392913419765,0.21229883827841753,81
0.22273381551106772,0.00788799042420377,0.013402223587036133,0.00038987714804515367,10,4,5,100,"{'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 100}",-0.507735337820121,-0.1829713451359738,-0.24757623832187603,-0.3127609737593236,0.14036785015706585,73
0.42894140879313153,0.007394739808576691,0.02580149968465169,0.003734019211866586,10,4,5,200,"{'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 200}",-0.507735337820121,-0.23736083226866223,-0.14251718667371804,-0.2958711189208338,0.15473345838309324,61
0.11324103673299153,0.004988509768871205,0.007997671763102213,0.0002408311164121192,10,4,10,50,"{'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 50}",-0.507735337820121,-0.23736083226866223,-0.14251718667371804,-0.2958711189208338,0.15473345838309324,61
0.21904810269673666,0.008723808353982314,0.012462536493937174,8.813242739586325e-05,10,4,10,100,"{'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 100}",-0.35040643300410834,-0.23736083226866223,-0.14251718667371804,-0.24342815064882953,0.08497879715630702,34
0.88795272509257,0.34276819511110385,0.05759652455647787,0.02718262316861266,10,4,10,200,"{'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 200}",-0.507735337820121,-0.23736083226866223,-0.24757623832187603,-0.3308908028035531,0.12511749359203025,79
0.17805933952331543,0.062144912665541,0.010510444641113281,0.002474091571472415,20,1,2,50,"{'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 50}",-0.4552923695481168,0.020989231611607928,-0.18191433104177723,-0.20540582299276203,0.19514939328008885,8
0.23279953002929688,0.003858109219417559,0.01378162701924642,0.0006643257894132985,20,1,2,100,"{'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",-0.4552923695481168,-0.08778974265376904,-0.2869733826899352,-0.27668516496394036,0.15020858999303746,48
0.44637076059977215,0.009718655502387638,0.024248600006103516,0.0005749244421771318,20,1,2,200,"{'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}",-0.507735337820121,-0.019802883737908505,-0.20817909395381662,-0.2452391051706154,0.20091391732151448,36
0.11378184954325359,0.0017815322174119272,0.008352438608805338,0.0004283195948387664,20,1,5,50,"{'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 50}",-0.507735337820121,-0.12858185800328537,-0.10312004230565863,-0.24647907937635502,0.18502828693055173,37
0.37056517601013184,0.20204834270015187,0.024669488271077473,0.016287018740914913,20,1,5,100,"{'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",-0.4552923695481168,-0.07419237087059694,-0.14251718667371804,-0.22400064236414394,0.165909548472336,17
0.825327475865682,0.35574614445919617,0.03438838322957357,0.022559368496364144,20,1,5,200,"{'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200}",-0.6126212743641295,-0.12858185800328537,-0.10312004230565863,-0.28144105822435783,0.2344103633750641,57
0.30741675694783527,0.02085454685213458,0.027149279912312824,0.0037437514158558892,20,1,10,50,"{'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 50}",-0.717507210908138,-0.07419237087059694,-0.05059051648157964,-0.2807633660867715,0.3089748116752804,56
0.35594892501831055,0.19731203468751268,0.027344306310017902,0.020094859223776428,20,1,10,100,"{'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 100}",-0.507735337820121,-0.07419237087059694,-0.10312004230565863,-0.22834925033212553,0.19790846698251044,20
0.6810627778371176,0.35833230889991313,0.04956793785095215,0.03662467794699999,20,1,10,200,"{'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 200}",-0.507735337820121,-0.07419237087059694,-0.05059051648157964,-0.21083940839076587,0.21015812549354446,12
