mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.21440370877583823,0.014401489527225163,0.013325055440266928,0.0021230466817054807,10,1,5,100,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",-0.6126212743641295,-0.07419237087059694,-0.10312004230565863,-0.26331122918012834,0.2472816657086953,45
0.4749651749928792,0.019616969767438076,0.027974526087443035,0.005158054671161882,10,1,5,200,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200}",-0.507735337820121,-0.07419237087059694,-0.08998766084963905,-0.22397178984678567,0.20075471960445007,16
0.13048330942789713,0.0147390981344698,0.010098854700724283,0.001388223596508218,10,1,10,50,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 50}",-0.4552923695481168,-0.07419237087059694,-0.15564956812973763,-0.2283781028494838,0.16386250754796922,22
0.22893198331197104,0.038264267841059865,0.0141752560933431,0.0021324045785533594,10,1,10,100,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 100}",-0.507735337820121,-0.12858185800328537,-0.11625242376167844,-0.2508565398616949,0.18171046817690303,34
0.4331991672515869,0.03008056812931992,0.02235889434814453,0.0008026469968250017,10,1,10,200,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 200}",-0.507735337820121,-0.12858185800328537,-0.10312004230565863,-0.24647907937635502,0.18502828693055173,32
0.1015775203704834,0.0002993015213255079,0.007637500762939453,0.0002869215467826156,10,2,2,50,"{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 50}",-0.4552923695481168,-0.07419237087059694,-0.14251718667371804,-0.22400064236414394,0.165909548472336,17
0.23936168352762857,0.01652797384606435,0.014586289723714193,0.002294625412022646,10,2,2,100,"{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",-0.4552923695481168,-0.12858185800328537,-0.11625242376167844,-0.23337555043769354,0.15699959594480017,26
0.4386621316274007,0.023882928841923504,0.024309237798055012,0.00035276391980218616,10,2,2,200,"{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200}",-0.507735337820121,-0.019802883737908505,-0.14251718667371804,-0.22335180274391586,0.20723609129538678,12
0.1282331943511963,0.014074827213566817,0.010626475016276041,0.0010128280970473271,10,2,5,50,"{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 50}",-0.507735337820121,0.034586603394780036,-0.14251718667371804,-0.20522197369968634,0.22579812476008104,7
0.21499371528625488,0.0058904426118219595,0.013092041015625,0.0002893093946021688,10,2,5,100,"{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}",-0.507735337820121,-0.12858185800328537,-0.14251718667371804,-0.2596114608323748,0.17554228758309853,37
0.48089083035786945,0.05260327202442252,0.024422089258829754,0.002077268955752746,10,2,5,200,"{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200}",-0.4552923695481168,0.034586603394780036,-0.14251718667371804,-0.18774098427568495,0.2025327067168076,3
0.13622649510701498,0.016581157040586533,0.009911219278971354,0.0017406609528776954,10,2,10,50,"{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 50}",-0.6126212743641295,-0.07419237087059694,-0.19504671249779704,-0.2939534525775078,0.23067051314838452,61
0.21819210052490234,0.01234672064759173,0.013938665390014648,0.0008311342112143628,10,2,10,100,"{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 100}",-0.507735337820121,-0.07419237087059694,-0.10312004230565863,-0.22834925033212553,0.19790846698251044,21
0.45642463366190594,0.014243847951302879,0.02499699592590332,0.0032582533603391114,10,2,10,200,"{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 200}",-0.507735337820121,-0.1829713451359738,-0.14251718667371804,-0.2777412898766043,0.16346677807494675,52
0.11318620045979817,0.00825393010293707,0.009237527847290039,0.001168959282909734,10,4,2,50,"{'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 50}",-0.4552923695481168,-0.07419237087059694,-0.14251718667371804,-0.22400064236414394,0.165909548472336,17
0.22496755917867026,0.022015136165185602,0.012748161951700846,0.0006015383540953909,10,4,2,100,"{'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 100}",-0.507735337820121,-0.23736083226866223,-0.14251718667371804,-0.2958711189208338,0.15473345838309324,65
0.4396192232767741,0.027739794577181714,0.022766828536987305,0.0011080181912487637,10,4,2,200,"{'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 200}",-0.507735337820121,-0.1829713451359738,-0.08998766084963905,-0.2602314479352446,0.17908121624368084,42
0.11428666114807129,0.006337734863145102,0.010055144627888998,0.001420272534349362,10,4,5,50,"{'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 50}",-0.4552923695481168,-0.23736083226866223,-0.14251718667371804,-0.27839012949683234,0.1309443423209687,58
0.2468415101369222,0.03876344333427835,0.01543752352396647,0.001897180368045388,10,4,5,100,"{'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 100}",-0.5601783060921253,-0.019802883737908505,-0.14251718667371804,-0.24083279216791728,0.23130192099489474,27
0.42012445131937665,0.0026707798522976624,0.023383220036824543,0.00023314763642024345,10,4,5,200,"{'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 200}",-0.507735337820121,-0.23736083226866223,-0.14251718667371804,-0.2958711189208338,0.15473345838309324,65
0.1077574888865153,0.003235442906359153,0.008357524871826172,0.00040502332272577814,10,4,10,50,"{'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 50}",-0.5601783060921253,-0.23736083226866223,-0.03745813502556006,-0.27833242446211587,0.21535721926621484,57
0.26076245307922363,0.027303545928309688,0.01698891321818034,0.0024924008406887696,10,4,10,100,"{'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 100}",-0.4552923695481168,-0.23736083226866223,-0.14251718667371804,-0.27839012949683234,0.1309443423209687,58
0.41936373710632324,0.006034788128572396,0.02277374267578125,0.0005338618794004989,10,4,10,200,"{'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 200}",-0.507735337820121,-0.23736083226866223,-0.19504671249779704,-0.3133809608621934,0.13851074342212338,73
0.12209836641947429,0.010241191679723217,0.008570194244384766,0.0006274782040813589,20,1,2,50,"{'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 50}",-0.5732890481601263,-0.12858185800328537,-0.24757623832187603,-0.3164823814950959,0.18797546589835312,79
0.25429169336954754,0.02992218635504828,0.016965389251708984,0.002663069708285975,20,1,2,100,"{'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",-0.507735337820121,-0.08778974265376904,-0.3132381456019746,-0.30292107535862156,0.1715972167192893,70
0.4434994061787923,0.005552247131758495,0.023520231246948242,0.0005275993965013722,20,1,2,200,"{'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}",-0.507735337820121,-0.1829713451359738,-0.18191433104177723,-0.29087367133262404,0.15334496212461546,60
0.1134030818939209,0.003837932914940227,0.008069276809692383,0.00018946833118476801,20,1,5,50,"{'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 50}",-0.4552923695481168,-0.07419237087059694,-0.16878194958575743,-0.23275556333482372,0.16202627295202765,23
0.25277050336201984,0.008727382680454629,0.018055518468221027,0.0032454364303319177,20,1,5,100,"{'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",-0.6126212743641295,-0.07419237087059694,-0.19504671249779704,-0.2939534525775078,0.23067051314838452,61
0.47881484031677246,0.017201724875451067,0.027337074279785156,0.002612756627375382,20,1,5,200,"{'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200}",-0.6650642426361337,-0.07419237087059694,0.0019390093424992427,-0.24577253472141047,0.2981086479879687,31
0.11263561248779297,0.004679493027915289,0.008192618687947592,0.00019898086979572914,20,1,10,50,"{'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 50}",-0.507735337820121,-0.019802883737908505,-0.11625242376167844,-0.214596881773236,0.21098695734233253,10
0.23274540901184082,0.02633796921827396,0.01659814516703288,0.005055057805048102,20,1,10,100,"{'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 100}",-0.507735337820121,-0.12858185800328537,-0.06372289793759944,-0.23334669792033527,0.19582052234080963,24
0.5135554472605387,0.06958352531822695,0.031514883041381836,0.0059075818387298055,20,1,10,200,"{'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 200}",-0.507735337820121,-0.12858185800328537,-0.14251718667371804,-0.2596114608323748,0.17554228758309853,37
0.10977633794148763,0.0007827275859708904,0.00865777333577474,0.0003868397754095449,20,2,2,50,"{'max_depth': 20, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 50}",-0.507735337820121,-0.12858185800328537,-0.06372289793759944,-0.23334669792033527,0.19582052234080963,24
0.2668665250142415,0.020696000358774714,0.017327149709065754,0.0032028189066112493,20,2,2,100,"{'max_depth': 20, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",-0.507735337820121,-0.07419237087059694,-0.14251718667371804,-0.24148163178814533,0.1903248925661134,28
0.4512800375620524,0.02288415729051649,0.025783777236938477,0.003080324903674254,20,2,2,200,"{'max_depth': 20, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200}",-0.5601783060921253,-0.07419237087059694,-0.14251718667371804,-0.25896262121214675,0.2148103609030044,36
0.1815782388051351,0.09864748370643256,0.013754049936930338,0.007612767719404326,20,2,5,50,"{'max_depth': 20, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 50}",-0.5601783060921253,-0.1829713451359738,-0.15564956812973763,-0.29959973978594556,0.18459417070668419,69
0.6378675301869711,0.03171338186584134,0.049770752588907875,0.01394078219257029,20,2,5,100,"{'max_depth': 20, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}",-0.507735337820121,-0.07419237087059694,-0.14251718667371804,-0.24148163178814533,0.1903248925661134,28
0.9638992150624593,0.3734663060927577,0.03745150566101074,0.020862081501839963,20,2,5,200,"{'max_depth': 20, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200}",-0.507735337820121,-0.019802883737908505,-0.14251718667371804,-0.22335180274391586,0.20723609129538678,12
0.23232070604960123,0.11104981917808317,0.01887369155883789,0.009561174726096673,20,2,10,50,"{'max_depth': 20, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 50}",-0.4028494012761126,-0.12858185800328537,-0.10312004230565863,-0.21151710052835218,0.1356911026233937,9
0.47193074226379395,0.18632262591275636,0.03338869412740072,0.01588420631489761,20,2,10,100,"{'max_depth': 20, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 100}",-0.507735337820121,-0.1829713451359738,-0.08998766084963905,-0.2602314479352446,0.17908121624368084,42
0.4135618209838867,0.009519102956009037,0.022227923075358074,7.706253355763967e-05,20,2,10,200,"{'max_depth': 20, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 200}",-0.507735337820121,-0.12858185800328537,-0.14251718667371804,-0.2596114608323748,0.17554228758309853,37
0.3058807849884033,0.018157265554781032,0.028134266535441082,0.004605843150552577,20,4,2,50,"{'max_depth': 20, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 50}",-0.4552923695481168,-0.1829713451359738,-0.24757623832187603,-0.2952799843353222,0.11617923113880635,64
0.6120230356852213,0.032796470640991095,0.050207297007242836,0.010484991484382963,20,4,2,100,"{'max_depth': 20, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 100}",-0.507735337820121,-0.1829713451359738,-0.14251718667371804,-0.2777412898766043,0.16346677807494675,52
0.6448260148366293,0.27648964251666586,0.02243351936340332,0.0008187153990356816,20,4,2,200,"{'max_depth': 20, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 200}",-0.5601783060921253,-0.23736083226866223,-0.14251718667371804,-0.3133521083448352,0.178775852579374,71
0.10736465454101562,0.0040992207361852315,0.00842436154683431,0.00021270868957680566,20,4,5,50,"{'max_depth': 20, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 50}",-0.507735337820121,-0.23736083226866223,-0.19504671249779704,-0.3133809608621934,0.13851074342212338,73
0.6008065541585287,0.02737399322686249,0.049169699350992836,0.013488876223217117,20,4,5,100,"{'max_depth': 20, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 100}",-0.5601783060921253,-0.12858185800328537,-0.19504671249779704,-0.29460229219773587,0.18974080318119738,63
0.4858887990315755,0.009916890437754603,0.025977055231730144,0.005335005562434771,20,4,5,200,"{'max_depth': 20, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 200}",-0.507735337820121,-0.23736083226866223,-0.19504671249779704,-0.3133809608621934,0.13851074342212338,73
0.1463653246561686,0.0022186371471855097,0.01168974240620931,0.002658001459263555,20,4,10,50,"{'max_depth': 20, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 50}",-0.4552923695481168,-0.1829713451359738,-0.19504671249779704,-0.2777701423939625,0.12562393475384936,55
0.2150424321492513,0.011039259741451172,0.012511332829793295,0.0002448003775762821,20,4,10,100,"{'max_depth': 20, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 100}",-0.4552923695481168,-0.23736083226866223,-0.19504671249779704,-0.295899971438192,0.11402360461594592,68
0.4265117645263672,0.004134048711413937,0.0236972173055013,0.0015866623267374322,20,4,10,200,"{'max_depth': 20, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 200}",-0.5601783060921253,-0.23736083226866223,-0.19504671249779704,-0.33086195028619486,0.16306872674444117,80
0.11063392957051595,0.0010396351669589082,0.008317947387695312,0.00041220115443524905,30,1,2,50,"{'max_depth': 30, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 50}",-0.6650642426361337,-0.12858185800328537,-0.20817909395381662,-0.3339417315310786,0.23638318893007765,81
0.2199543317159017,0.004842117870960055,0.013342698415120443,0.0007680766020900449,30,1,2,100,"{'max_depth': 30, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",-0.4552923695481168,-0.019802883737908505,-0.2738410012339154,-0.24964541817331357,0.17860915008763648,33
