mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,param_min_samples_leaf,param_min_samples_split,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.003936926523844401,0.0007586503246953091,0.0021448135375976562,0.00041647902071003225,gini,20,2,2,"{'criterion': 'gini', 'max_depth': 20, 'min_samples_leaf': 2, 'min_samples_split': 2}",-0.6519535005681327,-0.7676583318123746,-1.193107703155298,-0.8709065118452685,0.23267589440323247,47
0.005304813385009766,0.0018317020595582903,0.002299070358276367,0.00041795436540567713,gini,20,2,5,"{'criterion': 'gini', 'max_depth': 20, 'min_samples_leaf': 2, 'min_samples_split': 5}",-0.7043964688401367,-0.944424164993612,-0.9304600740349027,-0.8597602359562172,0.11000658785863852,44
0.0035857359568277993,0.0008380570605397674,0.002077182133992513,0.00032781073989569164,gini,20,2,10,"{'criterion': 'gini', 'max_depth': 20, 'min_samples_leaf': 2, 'min_samples_split': 10}",-0.5732890481601263,-0.45491878079941594,-1.193107703155298,-0.7404385107049466,0.3237127619706513,16
0.004154205322265625,0.00046859714562549177,0.0020841757456461587,0.0003363059117888372,gini,20,4,2,"{'criterion': 'gini', 'max_depth': 20, 'min_samples_leaf': 4, 'min_samples_split': 2}",-1.0714972467441664,-0.6044898704143093,-0.8647981667548041,-0.8469284279710934,0.1910732286494242,42
0.004437605539957683,0.0019950233825120037,0.0021213690439860025,0.0003235693149176273,gini,20,4,5,"{'criterion': 'gini', 'max_depth': 20, 'min_samples_leaf': 4, 'min_samples_split': 5}",-1.0714972467441664,-0.6044898704143093,-0.9961219813150015,-0.8907030328244924,0.20470928722175363,48
0.006204843521118164,0.0018188842403996412,0.0030916531880696616,0.0014907851603383731,gini,20,4,10,"{'criterion': 'gini', 'max_depth': 20, 'min_samples_leaf': 4, 'min_samples_split': 10}",-1.0583865046761654,-0.5365030114984486,-0.6809448263705276,-0.758611447515047,0.220022230911407,21
0.007892767588297525,0.0006093023743862056,0.003126064936319987,0.0013938150695542203,gini,30,1,2,"{'criterion': 'gini', 'max_depth': 30, 'min_samples_leaf': 1, 'min_samples_split': 2}",-0.533956821956123,-0.5501003832816207,-1.429490569363653,-0.8378492582004656,0.41840549267366556,41
0.0059168338775634766,0.002479591713203109,0.0034056504567464194,0.001342782134519514,gini,30,1,5,"{'criterion': 'gini', 'max_depth': 30, 'min_samples_leaf': 1, 'min_samples_split': 5}",-0.6650642426361337,-0.7404635882460304,-1.639608672659969,-1.0150455011807111,0.442704289344307,53
0.005724589029947917,0.0022010069630254386,0.0018952687581380208,0.00032547354587546273,gini,30,1,10,"{'criterion': 'gini', 'max_depth': 30, 'min_samples_leaf': 1, 'min_samples_split': 10}",-0.7043964688401367,-0.808450447161891,-0.8779305482108237,-0.7969258214042837,0.07131213980287718,35
0.0052038828531901045,0.0023710090528382597,0.0022121270497639975,0.00032424963767211333,gini,30,2,2,"{'criterion': 'gini', 'max_depth': 30, 'min_samples_leaf': 2, 'min_samples_split': 2}",-0.8617253736561494,-0.6180872421974815,-1.1011810329631593,-0.8603312162722633,0.19722467801164642,45
0.0031357606252034507,0.0005590842758729814,0.0020046234130859375,0.0005056645044015409,gini,30,2,5,"{'criterion': 'gini', 'max_depth': 30, 'min_samples_leaf': 2, 'min_samples_split': 5}",-0.6912857267721357,-0.7812557035955467,-0.9961219813150015,-0.8228878038942279,0.12788330449382437,38
0.005254904429117839,0.0025336538452119385,0.0030765533447265625,0.0014079346464290628,gini,30,2,10,"{'criterion': 'gini', 'max_depth': 30, 'min_samples_leaf': 2, 'min_samples_split': 10}",-0.507735337820121,-0.5093082679321044,-1.193107703155298,-0.7367171029691745,0.3227175271358032,15
0.006616512934366862,0.0024467410699378633,0.003851652145385742,0.0015858126062229198,gini,30,4,2,"{'criterion': 'gini', 'max_depth': 30, 'min_samples_leaf': 4, 'min_samples_split': 2}",-1.0714972467441664,-0.6044898704143093,-0.7860038780186855,-0.8206636650590537,0.1922237377205478,36
0.004735151926676433,0.002621349094512806,0.002841949462890625,0.0015349328622725384,gini,30,4,5,"{'criterion': 'gini', 'max_depth': 30, 'min_samples_leaf': 4, 'min_samples_split': 5}",-1.0714972467441664,-0.6044898704143093,-0.9961219813150015,-0.8907030328244924,0.20470928722175363,48
0.004346768061319987,0.0008360966292880012,0.002585808436075846,0.00024294563342057993,gini,30,4,10,"{'criterion': 'gini', 'max_depth': 30, 'min_samples_leaf': 4, 'min_samples_split': 10}",-1.0583865046761654,-0.5365030114984486,-0.6809448263705276,-0.758611447515047,0.220022230911407,21
0.002541065216064453,0.00025452773657194563,0.0,0.0,entropy,None,1,2,"{'criterion': 'entropy', 'max_depth': 'None', 'min_samples_leaf': 1, 'min_samples_split': 2}",,,,,,55
0.002223491668701172,0.00018181017768684822,0.0,0.0,entropy,None,1,5,"{'criterion': 'entropy', 'max_depth': 'None', 'min_samples_leaf': 1, 'min_samples_split': 5}",,,,,,55
0.001888593037923177,0.0005320768555402214,0.0,0.0,entropy,None,1,10,"{'criterion': 'entropy', 'max_depth': 'None', 'min_samples_leaf': 1, 'min_samples_split': 10}",,,,,,55
0.000919342041015625,0.00016435567666046714,0.0,0.0,entropy,None,2,2,"{'criterion': 'entropy', 'max_depth': 'None', 'min_samples_leaf': 2, 'min_samples_split': 2}",,,,,,55
0.0011169115702311199,0.00013593850655698519,0.0,0.0,entropy,None,2,5,"{'criterion': 'entropy', 'max_depth': 'None', 'min_samples_leaf': 2, 'min_samples_split': 5}",,,,,,55
0.0009246667226155599,0.00013821758363197323,0.0,0.0,entropy,None,2,10,"{'criterion': 'entropy', 'max_depth': 'None', 'min_samples_leaf': 2, 'min_samples_split': 10}",,,,,,55
0.0011410713195800781,0.000889741530385988,0.0,0.0,entropy,None,4,2,"{'criterion': 'entropy', 'max_depth': 'None', 'min_samples_leaf': 4, 'min_samples_split': 2}",,,,,,55
0.0015815099080403645,0.00045457824122153415,0.0,0.0,entropy,None,4,5,"{'criterion': 'entropy', 'max_depth': 'None', 'min_samples_leaf': 4, 'min_samples_split': 5}",,,,,,55
0.0007036526997884115,0.00010053037179670734,0.0,0.0,entropy,None,4,10,"{'criterion': 'entropy', 'max_depth': 'None', 'min_samples_leaf': 4, 'min_samples_split': 10}",,,,,,55
0.0038894017537434897,0.00040240104487684084,0.0022420883178710938,0.00017530051983035222,entropy,10,1,2,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 2}",-0.74372869504414,-0.49571089614893227,-1.0617838885951003,-0.7670744932627241,0.23168718553988116,25
0.006118377049763997,0.001879879766279812,0.004434823989868164,0.0015586570799859007,entropy,10,1,5,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 5}",-0.74372869504414,-0.49571089614893227,-1.0749162700511201,-0.7714519537480641,0.2372708025220224,28
0.008310476938883463,0.00397964087338689,0.0038131078084309897,0.0009110826798590787,entropy,10,1,10,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 10}",-0.5732890481601263,-0.42772403723307173,-0.9304600740349027,-0.6438243864760336,0.2112144346997582,6
0.003567377726236979,0.0004099080984885796,0.0024755001068115234,0.0003532237565556042,entropy,10,2,2,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 2}",-0.74372869504414,-0.4141266654498996,-1.114313414419179,-0.7573895916377396,0.2860132117342926,20
0.004481951395670573,0.0005399369126642204,0.003176530202229818,0.0008898567831852049,entropy,10,2,5,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 5}",-0.7961716633161442,-0.3733345501003833,-0.8910629296668435,-0.6868563810277903,0.22505264859356067,9
0.004223346710205078,0.0006761258618467443,0.0026036898295084634,0.00014076207244778432,entropy,10,2,10,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 10}",-0.5732890481601263,-0.1693739733528017,-0.6415476820024684,-0.4614035678384654,0.2083679011029956,1
0.00630489985148112,0.0015117729034478365,0.0044256846110026045,0.0009478691428357045,entropy,10,4,2,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 2}",-0.730617952976139,-0.5501003832816207,-0.8779305482108237,-0.7195496281561944,0.13406474833730395,13
0.005189577738444011,0.0009893219534831573,0.0033349990844726562,0.000907551086606959,entropy,10,4,5,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 5}",-0.74372869504414,-0.5501003832816207,-0.7203419707385867,-0.6713903496881158,0.08629475334226108,8
0.0049279530843098955,0.00108409149597652,0.002270936965942383,0.000420561588178294,entropy,10,4,10,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 10}",-0.730617952976139,-0.44132140901624384,-0.6152829190904288,-0.5957407603609371,0.1189104552808299,2
0.005714257558186849,0.0023138515308742834,0.0028776327768961587,0.0004424014760829911,entropy,20,1,2,"{'criterion': 'entropy', 'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 2}",-0.7699501791801422,-0.3733345501003833,-0.7203419707385867,-0.6212089000063707,0.1764398171089926,3
0.004714488983154297,0.0005170493746931629,0.002637068430582682,9.889943180252688e-05,entropy,20,1,5,"{'criterion': 'entropy', 'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 5}",-0.7699501791801422,-0.7132688446796862,-0.8910629296668435,-0.7914273178422239,0.07415584840023452,31
0.006137688954671224,0.0025498521708941695,0.004069169362386067,0.0014299776131903106,entropy,20,1,10,"{'criterion': 'entropy', 'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 10}",-0.6126212743641295,-0.49571089614893227,-0.9829895998589817,-0.6971072567906811,0.2077073978657978,11
0.004982709884643555,0.0010113778137359841,0.002924760182698568,0.00026901296532577516,entropy,20,2,2,"{'criterion': 'entropy', 'max_depth': 20, 'min_samples_leaf': 2, 'min_samples_split': 2}",-0.74372869504414,-0.563697755064793,-0.8122686409307251,-0.7065650303465527,0.10482596626586875,12
0.006455659866333008,0.0029078613353127445,0.0037169456481933594,0.001187674966669982,entropy,20,2,5,"{'criterion': 'entropy', 'max_depth': 20, 'min_samples_leaf': 2, 'min_samples_split': 5}",-0.7830609212481432,-0.7676583318123746,-0.8122686409307251,-0.7876626313304144,0.018500481465260187,30
0.0040743350982666016,0.00012127094876558841,0.0024553934733072915,9.099271092063285e-05,entropy,20,2,10,"{'criterion': 'entropy', 'max_depth': 20, 'min_samples_leaf': 2, 'min_samples_split': 10}",-0.6126212743641295,-0.6044898704143093,-0.6940772078265474,-0.6370627842016621,0.040451726856482455,5
0.004838228225708008,0.0010616107275910306,0.0032657782236735025,0.000718248578466993,entropy,20,4,2,"{'criterion': 'entropy', 'max_depth': 20, 'min_samples_leaf': 4, 'min_samples_split': 2}",-0.74372869504414,-0.686074101113342,-0.8779305482108237,-0.7692444481227686,0.08037625816369061,27
0.004818916320800781,0.0008467989795859294,0.004360198974609375,0.0019458808938149557,entropy,20,4,5,"{'criterion': 'entropy', 'max_depth': 20, 'min_samples_leaf': 4, 'min_samples_split': 5}",-0.74372869504414,-0.7132688446796862,-0.7728714965626657,-0.743289678762164,0.024334660868026506,17
0.005482991536458333,0.0012964260304744316,0.00256498654683431,0.000288956651341441,entropy,20,4,10,"{'criterion': 'entropy', 'max_depth': 20, 'min_samples_leaf': 4, 'min_samples_split': 10}",-0.74372869504414,-0.6044898704143093,-0.7203419707385867,-0.6895201787323453,0.060878839881254775,10
0.0038189093271891275,0.0006668899756914978,0.002354145050048828,0.00022364255792905102,entropy,30,1,2,"{'criterion': 'entropy', 'max_depth': 30, 'min_samples_leaf': 1, 'min_samples_split': 2}",-0.7699501791801422,-0.6588793575469978,-0.8779305482108237,-0.7689200283126546,0.08943024075004792,26
0.005203088124593099,0.002190626175293729,0.0022799173990885415,0.0003170381060043401,entropy,30,1,5,"{'criterion': 'entropy', 'max_depth': 30, 'min_samples_leaf': 1, 'min_samples_split': 5}",-0.7699501791801422,-0.6724767293301699,-0.9435924554909225,-0.7953397880004115,0.11212911730070466,34
0.0048147837320963545,0.0017637724710978793,0.00227204958597819,0.0004683317078897252,entropy,30,1,10,"{'criterion': 'entropy', 'max_depth': 30, 'min_samples_leaf': 1, 'min_samples_split': 10}",-0.6126212743641295,-0.332542434750867,-0.9304600740349027,-0.625207927716633,0.24426105396168618,4
0.00433349609375,0.0008201114183697634,0.002997239430745443,0.001051991846957622,entropy,30,2,2,"{'criterion': 'entropy', 'max_depth': 30, 'min_samples_leaf': 2, 'min_samples_split': 2}",-0.74372869504414,-0.6316846139806536,-0.9173276925788831,-0.7642470005345589,0.11751239007842877,23
0.005504051844278972,0.0021988408954902263,0.0026488304138183594,0.0003261214673286038,entropy,30,2,5,"{'criterion': 'entropy', 'max_depth': 30, 'min_samples_leaf': 2, 'min_samples_split': 5}",-0.7961716633161442,-0.8764373060777515,-0.7072095892825672,-0.7932728528921542,0.06911732710559851,33
0.0065491994222005205,0.001756106840940603,0.0032256444295247397,0.0007011576629328577,entropy,30,2,10,"{'criterion': 'entropy', 'max_depth': 30, 'min_samples_leaf': 2, 'min_samples_split': 10}",-0.6126212743641295,-0.6588793575469978,-0.6940772078265474,-0.6551926132458915,0.03335627214098088,7
0.004908959070841472,0.0017139947340109724,0.002453962961832682,8.098311700297612e-05,entropy,30,4,2,"{'criterion': 'entropy', 'max_depth': 30, 'min_samples_leaf': 4, 'min_samples_split': 2}",-0.74372869504414,-0.686074101113342,-0.8254010223867447,-0.751734606181409,0.057160993155208124,19
0.004790941874186198,0.0016454654566631398,0.002593835194905599,0.0010317399087431676,entropy,30,4,5,"{'criterion': 'entropy', 'max_depth': 30, 'min_samples_leaf': 4, 'min_samples_split': 5}",-0.756839437112141,-0.7132688446796862,-0.8254010223867447,-0.7651697680595241,0.046155188437859894,24
0.004414478937784831,0.0016482349873597338,0.0018376509348551433,0.0003501306152127483,entropy,30,4,10,"{'criterion': 'entropy', 'max_depth': 30, 'min_samples_leaf': 4, 'min_samples_split': 10}",-0.756839437112141,-0.6044898704143093,-0.8779305482108237,-0.7464199519124247,0.11187455868762008,18
